PhVcal_c10r66_C0  10  66  -149980.78   150019.22    2609.917       263.5       -53.6
PhVcal_c10r67_C0  10  67  -149980.42   150019.59    2685.043       254.2       -61.4
PhVcal_c10r68_C0  10  68  -149978.37   150021.63    2731.170       247.7       -70.4
PhVcal_c10r69_C0  10  69  -149983.19   150016.82    2548.835       271.2       -41.3
PhVcal_c10r70_C0  10  70  -149980.92   150019.09    2647.394       260.5       -47.0
PhVcal_c10r71_C0  10  71  -149978.87   150021.14    2705.373       254.8       -56.3
PhVcal_c10r72_C0  10  72  -149979.98   150020.03    2585.311       261.1       -51.0
PhVcal_c10r73_C0  10  73  -149975.97   150024.03    2755.854       243.4       -51.1
PhVcal_c10r74_C0  10  74  -149978.71   150021.29    2689.753       251.2       -73.2
PhVcal_c10r75_C0  10  75  -149982.85   150017.16    2510.307       274.8       -46.4
PhVcal_c10r76_C0  10  76  -149979.87   150020.14    2641.783       261.3       -49.3
PhVcal_c10r77_C0  10  77  -149979.51   150020.49    2662.862       257.4       -60.1
PhVcal_c10r78_C0  10  78  -149979.82   150020.19    2629.512       258.9       -50.4
PhVcal_c10r79_C0  10  79  -149978.06   150021.95    2510.373       253.7       -61.9
PhVcal_c11r00_C0  11   0  -149980.99   150019.02    2728.469       256.5       -35.7
PhVcal_c11r01_C0  11   1  -149977.65   150022.33    2739.156       249.1       -45.4
PhVcal_c11r02_C0  11   2  -149979.62   150020.38    2747.696       250.4       -60.7
PhVcal_c11r03_C0  11   3  -149980.61   150019.40    2695.098       254.3       -16.5
PhVcal_c11r04_C0  11   4  -149977.92   150022.08    2744.546       249.4       -28.0
PhVcal_c11r05_C0  11   5  -149978.42   150021.59    2771.800       247.5       -39.7
PhVcal_c11r06_C0  11   6  -149980.84   150019.16    2654.289       260.5       -40.8
PhVcal_c11r07_C0  11   7  -149977.65   150022.36    2705.634       250.2       -47.8
PhVcal_c11r08_C0  11   8  -149977.22   150022.78    2739.199       247.0       -59.3
PhVcal_c11r09_C0  11   9  -149980.79   150019.22    2659.876       260.5       -24.2
PhVcal_c11r10_C0  11  10  -149980.31   150019.70    2677.188       256.6       -36.1
PhVcal_c11r11_C0  11  11  -149978.66   150018.95    2728.584       253.0       -46.6
PhVcal_c11r12_C0  11  12  -149980.44   150019.56    2692.023       259.2       -42.0
PhVcal_c11r13_C0  11  13  -149977.70   150022.31    2809.395       244.7       -44.5
PhVcal_c11r14_C0  11  14  -149978.01   150021.99    2755.912       248.9       -63.6
PhVcal_c11r15_C0  11  15  -149982.77   150017.24    2668.700       261.7       -24.8
PhVcal_c11r16_C0  11  16  -149979.86   150020.15    2715.558       253.5       -32.8
PhVcal_c11r17_C0  11  17  -149980.00   150020.01    2730.857       252.2       -45.4
PhVcal_c11r18_C0  11  18  -115067.34   115108.46    2033.929       256.8       -39.2
PhVcal_c11r19_C0  11  19  -149978.89   150021.11    2801.023       247.5       -47.0
PhVcal_c11r20_C0  11  20  -149977.80   150022.20    2755.237       248.6       -62.6
PhVcal_c11r21_C0  11  21  -149981.75   150018.26    2585.033       266.4       -31.0
PhVcal_c11r22_C0  11  22  -149980.63   150019.38    2603.882       264.2       -44.6
PhVcal_c11r23_C0  11  23  -149978.60   150021.40    2712.266       251.4       -46.7
PhVcal_c11r24_C0  11  24  -149980.51   150019.50    2660.255       260.8       -44.8
PhVcal_c11r25_C0  11  25  -149978.63   150021.37    2742.996       249.2       -50.1
PhVcal_c11r26_C0  11  26  -149979.28   150020.73    2782.206       245.7       -60.9
PhVcal_c11r27_C0  11  27  -149983.47   150016.55    2590.508       268.4       -32.4
PhVcal_c11r28_C0  11  28  -149980.68   150019.33    2577.774       266.1       -46.4
PhVcal_c11r29_C0  11  29  -149979.92   150020.09    2724.431       255.2       -50.6
PhVcal_c11r30_C0  11  30  -149981.51   150018.49    2640.684       262.6       -46.0
PhVcal_c11r31_C0  11  31  -149978.77   150021.24    2692.863       251.7       -52.6
PhVcal_c11r32_C0  11  32  -149978.71   150021.29    2746.916       246.4       -61.8
PhVcal_c11r33_C0  11  33  -149981.14   150018.87    2615.635       261.1       -25.3
PhVcal_c11r34_C0  11  34  -149979.43   150020.58    2627.640       259.9       -40.3
PhVcal_c11r35_C0  11  35  -149978.89   150021.12    2711.317       251.8       -46.9
PhVcal_c11r36_C0  11  36  -149979.34   150020.67    2643.899       257.9       -41.8
PhVcal_c11r37_C0  11  37  -149979.97   150020.10    2704.448       256.2       -56.8
PhVcal_c11r38_C0  11  38  -149978.50   150021.50    2734.720       248.8       -64.2
PhVcal_c11r39_C0  11  39  -149983.07   150016.94    2564.957       271.9       -36.8
PhVcal_c11r40_C0  11  40  -149980.73   150019.28    2567.728       266.6       -48.2
PhVcal_c11r41_C0  11  41  -149980.66   150019.34    2667.662       258.1       -53.9
PhVcal_c11r42_C0  11  42  -149980.76   150019.25    2623.267       264.3       -49.3
PhVcal_c11r43_C0  11  43  -149979.64   150020.36    2721.749       253.3       -55.1
PhVcal_c11r44_C0  11  44  -149976.94   150023.07    2736.936       247.5       -64.5
PhVcal_c11r45_C0  11  45  -149982.58   150017.43    2526.879       270.1       -34.9
PhVcal_c11r46_C0  11  46  -149980.80   150019.21    2539.814       270.8       -52.0
PhVcal_c11r47_C0  11  47  -149980.28   150019.73    2651.749       259.4       -55.0
PhVcal_c11r48_C0  11  48  -149981.82   150018.19    2621.069       263.7       -47.9
PhVcal_c11r49_C0  11  49  -149978.92   150021.09    2698.828       252.4       -53.8
PhVcal_c11r50_C0  11  50  -149980.07   150019.93    2749.022       250.1       -65.8
PhVcal_c11r51_C0  11  51  -149982.06   150017.95    2547.161       268.8       -33.4
PhVcal_c11r52_C0  11  52  -149981.95   150018.06    2537.693       269.9       -50.3
PhVcal_c11r53_C0  11  53  -149980.38   150019.63    2705.901       255.5       -50.7
PhVcal_c11r54_C0  11  54  -149981.86   150018.14    2605.071       264.8       -48.5
PhVcal_c11r55_C0  11  55  -149978.95   150021.05    2666.801       252.8       -54.0
PhVcal_c11r56_C0  11  56  -149981.62   150018.38    2638.528       259.5       -74.6
PhVcal_c11r57_C0  11  57  -149982.19   150017.82    2547.367       268.5       -34.5
PhVcal_c11r58_C0  11  58  -149982.17   150017.84    2550.100       271.3       -52.9
PhVcal_c11r59_C0  11  59  -149981.92   150018.09    2571.791       267.5       -63.7
PhVcal_c11r60_C0  11  60  -149980.29   150019.72    2572.926       264.0       -49.4
PhVcal_c11r61_C0  11  61  -149979.20   150020.72    2672.245       256.2       -58.7
PhVcal_c11r62_C0  11  62  -149978.10   150021.90    2729.817       248.5       -65.8
PhVcal_c11r63_C0  11  63  -149983.75   150016.26    2515.698       273.3       -38.9
PhVcal_c11r64_C0  11  64  -149981.17   150018.84    2569.782       266.6       -48.9
PhVcal_c11r65_C0  11  65  -149979.70   150020.30    2575.604       261.2       -57.7
PhVcal_c11r66_C0  11  66  -149981.61   150018.40    2581.491       267.0       -52.0
PhVcal_c11r67_C0  11  67  -149979.68   150020.33    2648.434       256.4       -59.0
PhVcal_c11r68_C0  11  68  -149979.11   150020.89    2667.160       252.2       -69.3
PhVcal_c11r69_C0  11  69  -149981.80   150018.21    2554.499       265.8       -31.3
PhVcal_c11r70_C0  11  70  -149984.69   150015.32    2445.473       284.0       -64.9
PhVcal_c11r71_C0  11  71  -149979.96   150020.05    2598.470       260.7       -56.9
PhVcal_c11r72_C0  11  72  -149980.60   150019.41    2629.051       261.2       -46.0
PhVcal_c11r73_C0  11  73  -149979.08   150021.03    2626.636       256.0       -58.3
PhVcal_c11r74_C0  11  74  -149978.23   150021.77    2637.485       254.5       -71.9
PhVcal_c11r75_C0  11  75  -149980.61   150019.40    2604.731       261.2       -28.7
PhVcal_c11r76_C0  11  76  -149980.08   150019.93    2633.846       257.3       -40.8
PhVcal_c11r77_C0  11  77  -149978.10   150021.91    2624.141       257.0       -55.3
PhVcal_c11r78_C0  11  78  -149981.36   150018.65    2602.617       264.8       -50.9
PhVcal_c11r79_C0  11  79  -149976.65   150023.35    2496.470       252.8       -56.7
PhVcal_c12r00_C0  12   0  -149974.47   150016.93    2789.285       246.3       -37.7
PhVcal_c12r01_C0  12   1  -149976.72   150023.29    2798.475       242.1       -50.3
PhVcal_c12r02_C0  12   2  -149976.58   150023.42    2841.921       236.8       -59.5
PhVcal_c12r03_C0  12   3  -149980.94   150019.06    2638.096       260.6       -34.3
PhVcal_c12r04_C0  12   4  -149980.70   150019.30    2640.517       261.5       -50.3
PhVcal_c12r05_C0  12   5  -149976.86   150023.15    2785.406       244.8       -48.7
PhVcal_c12r06_C0  12   6  -149978.71   150021.26    2730.346       249.2       -41.9
PhVcal_c12r07_C0  12   7  -149977.10   150022.91    2725.825       247.1       -56.3
PhVcal_c12r08_C0  12   8  -149977.02   150022.98    2781.771       241.1       -65.3
PhVcal_c12r09_C0  12   9  -149981.48   150018.53    2709.219       258.1       -33.5
PhVcal_c12r10_C0  12  10  -149978.49   150021.51    2708.245       250.0       -41.7
PhVcal_c12r11_C0  12  11  -149978.81   150021.19    2731.266       249.8       -55.1
PhVcal_c12r12_C0  12  12  -149979.00   150021.00    2754.119       249.0       -43.8
PhVcal_c12r13_C0  12  13  -149977.97   150022.04    2834.322       243.4       -54.7
PhVcal_c12r14_C0  12  14  -149975.70   150024.29    2833.406       235.2       -61.9
PhVcal_c12r15_C0  12  15  -149981.39   150018.62    2625.603       262.4       -37.8
PhVcal_c12r16_C0  12  16  -149978.63   150021.46    2757.671       249.8       -41.2
PhVcal_c12r17_C0  12  17  -149977.84   150022.16    2748.340       247.3       -52.8
PhVcal_c12r18_C0  12  18  -149977.12   150022.89    2735.072       248.9       -43.9
PhVcal_c12r19_C0  12  19  -113136.03   113181.25    2079.004       246.0       -57.3
PhVcal_c12r20_C0  12  20  -149977.17   150022.83    2782.592       239.1       -65.2
PhVcal_c12r21_C0  12  21  -149980.73   150019.28    2628.707       261.0       -37.8
PhVcal_c12r22_C0  12  22  -149979.73   150020.28    2703.837       254.2       -46.8
PhVcal_c12r23_C0  12  23  -149978.28   150021.72    2757.405       247.7       -54.4
PhVcal_c12r24_C0  12  24  -149977.79   150022.36    2733.661       249.8       -45.9
PhVcal_c12r25_C0  12  25  -149977.74   150022.26    2703.833       248.8       -61.2
PhVcal_c12r26_C0  12  26  -149977.25   150022.75    2796.362       240.7       -68.2
PhVcal_c12r27_C0  12  27  -149980.76   150019.25    2592.887       263.8       -40.9
PhVcal_c12r28_C0  12  28  -149978.94   150020.97    2675.927       255.6       -48.5
PhVcal_c12r29_C0  12  29  -149976.78   150023.23    2776.294       242.7       -50.3
PhVcal_c12r30_C0  12  30  -149979.25   150020.80    2659.342       255.7       -51.6
PhVcal_c12r31_C0  12  31  -149980.09   150019.91    2656.608       256.3       -68.3
PhVcal_c12r32_C0  12  32  -149979.16   150020.84    2749.381       243.6       -70.7
PhVcal_c12r33_C0  12  33  -149980.91   150019.09    2617.926       262.2       -38.7
PhVcal_c12r34_C0  12  34  -149978.58   150021.43    2673.082       253.3       -46.3
PhVcal_c12r35_C0  12  35  -114430.63   114472.37    2107.477       248.5       -55.2
PhVcal_c12r36_C0  12  36  -149981.06   150018.95    2700.996       255.3       -50.4
PhVcal_c12r37_C0  12  37  -149978.73   150021.27    2674.875       253.0       -65.1
PhVcal_c12r38_C0  12  38  -149976.35   150023.65    2816.631       237.0       -64.4
PhVcal_c12r39_C0  12  39  -149983.44   150016.57    2590.038       266.9       -44.0
PhVcal_c12r40_C0  12  40  -149978.38   150021.63    2714.623       248.9       -42.8
PhVcal_c12r41_C0  12  41  -149977.91   150022.09    2711.670       248.5       -56.7
PhVcal_c12r42_C0  12  42  -149980.37   150019.64    2647.565       258.6       -55.3
PhVcal_c12r43_C0  12  43  -149976.65   150023.35    2830.814       237.8       -54.6
PhVcal_c12r44_C0  12  44  -149978.09   150021.91    2677.343       244.7       -72.9
PhVcal_c12r45_C0  12  45  -149981.11   150018.93    2613.096       261.0       -38.7
PhVcal_c12r46_C0  12  46  -149979.76   150019.95    2683.846       256.8       -50.3
PhVcal_c12r47_C0  12  47  -149978.27   150021.73    2733.157       246.7       -54.5
PhVcal_c12r48_C0  12  48  -149980.41   150019.60    2631.195       261.9       -58.3
PhVcal_c12r49_C0  12  49  -149979.69   150020.31    2624.034       256.8       -69.6
PhVcal_c12r50_C0  12  50  -149978.47   150021.30    2753.380       242.8       -70.5
PhVcal_c12r51_C0  12  51  -149979.52   150020.13    2666.662       256.7       -34.3
PhVcal_c12r52_C0  12  52  -149979.79   150020.22    2723.295       251.6       -44.9
PhVcal_c12r53_C0  12  53  -149978.25   150021.75    2779.842       246.3       -53.8
PhVcal_c12r54_C0  12  54  -149978.73   150021.27    2664.562       254.9       -51.1
PhVcal_c12r55_C0  12  55  -149978.67   150021.34    2694.930       251.5       -64.0
PhVcal_c12r56_C0  12  56  -116348.46   116394.37    2123.879       241.4       -69.0
PhVcal_c12r57_C0  12  57  -149979.66   150020.35    2649.005       257.8       -36.8
PhVcal_c12r58_C0  12  58  -149980.90   150019.10    2688.885       255.8       -50.1
PhVcal_c12r59_C0  12  59  -149977.95   150022.05    2712.897       249.3       -57.8
PhVcal_c12r60_C0  12  60  -149980.97   150019.03    2632.143       259.2       -56.0
PhVcal_c12r61_C0  12  61  -149978.71   150021.29    2717.223       248.6       -62.6
PhVcal_c12r62_C0  12  62  -149976.26   150023.74    2743.465       239.8       -69.1
PhVcal_c12r63_C0  12  63  -149981.75   150018.26    2635.680       259.5       -37.4
PhVcal_c12r64_C0  12  64  -149978.81   150021.19    2732.562       248.8       -43.6
PhVcal_c12r65_C0  12  65  -149978.37   150021.63    2654.783       253.2       -61.9
PhVcal_c12r66_C0  12  66  -149978.91   150021.10    2649.828       253.4       -50.8
PhVcal_c12r67_C0  12  67  -149978.49   150021.51    2692.325       250.0       -64.0
PhVcal_c12r68_C0  12  68  -149978.14   150021.86    2710.289       243.0       -71.3
PhVcal_c12r69_C0  12  69  -149979.60   150019.98    2627.323       257.6       -35.9
PhVcal_c12r70_C0  12  70  -149978.80   150021.28    2667.445       254.1       -48.3
PhVcal_c12r71_C0  12  71  -149977.46   150022.55    2687.517       246.8       -55.1
PhVcal_c12r72_C0  12  72  -149978.96   150021.05    2651.506       254.0       -50.6
PhVcal_c12r73_C0  12  73  -149979.14   150020.87    2635.872       254.3       -67.6
PhVcal_c12r74_C0  12  74  -149977.52   150022.48    2709.444       243.9       -72.3
PhVcal_c12r75_C0  12  75  -149979.63   150019.94    2633.075       257.4       -37.0
PhVcal_c12r76_C0  12  76  -149978.31   150021.69    2687.041       251.4       -47.0
PhVcal_c12r77_C0  12  77  -149980.39   150019.61    2643.075       256.4       -64.9
PhVcal_c12r78_C0  12  78  -149978.70   150021.30    2694.482       249.9       -48.6
PhVcal_c12r79_C0  12  79  -149975.59   150024.42    2552.160       244.6       -60.4
PhVcal_c13r00_C0  13   0  -149976.96   150023.04    2752.826       244.0       -31.1
PhVcal_c13r01_C0  13   1  -149977.38   150022.62    2794.545       242.9       -46.2
PhVcal_c13r02_C0  13   2  -149977.68   150022.32    2862.228       238.8       -56.2
PhVcal_c13r03_C0  13   3  -149980.11   150019.90    2704.767       251.4       -21.1
PhVcal_c13r04_C0  13   4  -149976.31   150022.97    2796.800       245.3       -30.8
PhVcal_c13r05_C0  13   5  -149976.65   150023.35    2852.341       240.4       -39.8
PhVcal_c13r06_C0  13   6  -149979.23   150020.30    2766.006       251.0       -38.6
PhVcal_c13r07_C0  13   7  -149975.33   150024.67    2815.109       239.0       -44.1
PhVcal_c13r08_C0  13   8  -149977.52   150022.48    2863.510       239.3       -58.0
PhVcal_c13r09_C0  13   9  -149980.33   150019.68    2714.269       254.9       -26.2
PhVcal_c13r10_C0  13  10  -149978.90   150021.10    2740.902       250.4       -37.2
PhVcal_c13r11_C0  13  11  -149976.88   150021.71    2786.025       244.7       -45.6
PhVcal_c13r12_C0  13  12  -149979.43   150020.58    2699.136       254.8       -44.6
PhVcal_c13r13_C0  13  13  -149977.66   150022.34    2818.922       241.2       -47.8
PhVcal_c13r14_C0  13  14  -149976.56   150023.44    2789.296       243.1       -64.3
PhVcal_c13r15_C0  13  15  -149980.17   150019.83    2690.469       254.7       -25.7
PhVcal_c13r16_C0  13  16  -149978.87   150021.14    2695.235       253.0       -39.7
PhVcal_c13r17_C0  13  17  -149976.91   150023.09    2796.826       244.2       -45.1
PhVcal_c13r18_C0  13  18  -149976.99   150023.01    2731.511       247.1       -36.8
PhVcal_c13r19_C0  13  19  -149979.78   150020.22    2763.920       249.6       -55.1
PhVcal_c13r20_C0  13  20  -149978.28   150021.72    2743.455       247.3       -67.9
PhVcal_c13r21_C0  13  21  -149980.27   150019.74    2644.691       257.9       -30.0
PhVcal_c13r22_C0  13  22  -149978.62   150021.35    2692.533       255.2       -43.2
PhVcal_c13r23_C0  13  23  -149977.40   150021.92    2797.885       245.6       -47.5
PhVcal_c13r24_C0  13  24  -149978.97   150021.03    2729.036       248.8       -39.8
PhVcal_c13r25_C0  13  25  -149976.65   150023.35    2801.172       241.7       -49.7
PhVcal_c13r26_C0  13  26  -149977.39   150022.61    2792.307       241.0       -63.4
PhVcal_c13r27_C0  13  27  -149981.39   150018.62    2604.295       261.7       -33.7
PhVcal_c13r28_C0  13  28  -149979.52   150020.49    2675.790       255.9       -43.7
PhVcal_c13r29_C0  13  29  -149978.36   150021.64    2741.985       248.0       -50.1
PhVcal_c13r30_C0  13  30  -149979.76   150020.24    2725.533       252.8       -43.5
PhVcal_c13r31_C0  13  31  -149978.43   150021.58    2798.703       244.5       -52.1
PhVcal_c13r32_C0  13  32  -149975.69   150024.27    2848.786       234.7       -57.2
PhVcal_c13r33_C0  13  33  -149980.33   150019.68    2631.294       259.6       -31.5
PhVcal_c13r34_C0  13  34  -149979.93   150020.01    2677.065       256.3       -43.9
PhVcal_c13r35_C0  13  35  -149978.41   150021.59    2782.278       244.6       -46.0
PhVcal_c13r36_C0  13  36  -149978.15   150021.83    2739.696       247.3       -37.9
PhVcal_c13r37_C0  13  37  -149978.66   150021.34    2811.066       246.2       -53.6
PhVcal_c13r38_C0  13  38  -112131.43   112177.48    2090.699       239.9       -62.0
PhVcal_c13r39_C0  13  39  -149979.72   150020.20    2616.775       260.6       -34.1
PhVcal_c13r40_C0  13  40  -149978.45   150021.56    2670.926       253.3       -42.4
PhVcal_c13r41_C0  13  41  -149978.55   150021.34    2721.407       248.7       -51.8
PhVcal_c13r42_C0  13  42  -149979.71   150020.29    2736.633       250.0       -41.8
PhVcal_c13r43_C0  13  43  -149978.23   150021.77    2766.271       245.9       -54.2
PhVcal_c13r44_C0  13  44  -149976.93   150023.10    2808.047       239.7       -63.0
PhVcal_c13r45_C0  13  45  -149982.31   150017.70    2625.833       262.7       -34.9
PhVcal_c13r46_C0  13  46  -149978.84   150021.17    2660.248       254.7       -43.2
PhVcal_c13r47_C0  13  47  -149979.26   150020.74    2771.727       247.5       -49.7
PhVcal_c13r48_C0  13  48  -149978.45   150021.56    2714.745       249.6       -41.6
PhVcal_c13r49_C0  13  49  -149978.76   150021.24    2794.281       245.1       -53.1
PhVcal_c13r50_C0  13  50  -149976.99   150023.01    2801.703       239.0       -62.1
PhVcal_c13r51_C0  13  51  -149980.79   150019.22    2600.693       261.0       -33.4
PhVcal_c13r52_C0  13  52  -149981.04   150018.97    2599.388       263.2       -51.2
PhVcal_c13r53_C0  13  53  -115129.60   115171.07    2081.395       252.0       -54.3
PhVcal_c13r54_C0  13  54  -126503.43   126541.69    2230.818       258.6       -49.4
PhVcal_c13r55_C0  13  55  -149978.72   150021.28    2731.342       247.6       -55.6
PhVcal_c13r56_C0  13  56  -149977.95   150022.05    2742.406       245.1       -67.9
PhVcal_c13r57_C0  13  57  -149982.76   150017.25    2508.504       272.6       -46.0
PhVcal_c13r58_C0  13  58  -149980.36   150019.65    2609.511       261.4       -50.7
PhVcal_c13r59_C0  13  59  -149978.71   150021.29    2733.622       248.3       -51.9
PhVcal_c13r60_C0  13  60  -149979.01   150021.00    2704.395       252.0       -44.9
PhVcal_c13r61_C0  13  61  -149980.57   150019.43    2633.308       258.4       -67.0
PhVcal_c13r62_C0  13  62  -149973.80   150021.68    2726.771       241.4       -66.0
PhVcal_c13r63_C0  13  63  -149983.06   150016.95    2525.890       270.5       -43.7
PhVcal_c13r64_C0  13  64  -149981.68   150018.33    2608.032       263.9       -53.2
PhVcal_c13r65_C0  13  65  -149978.62   150021.39    2717.637       250.3       -53.9
PhVcal_c13r66_C0  13  66  -149979.88   150020.10    2676.873       253.2       -45.6
PhVcal_c13r67_C0  13  67  -149977.82   150022.18    2668.811       249.8       -58.9
PhVcal_c13r68_C0  13  68  -149978.20   150021.80    2739.513       242.2       -66.0
PhVcal_c13r69_C0  13  69  -149979.63   150020.38    2576.387       259.4       -33.0
PhVcal_c13r70_C0  13  70  -149983.21   150016.79    2585.615       269.9       -57.9
PhVcal_c13r71_C0  13  71  -149978.73   150021.28    2631.602       254.7       -58.2
PhVcal_c13r72_C0  13  72  -149978.74   150021.27    2648.569       252.2       -44.5
PhVcal_c13r73_C0  13  73  -149977.46   150022.54    2662.313       249.9       -58.6
PhVcal_c13r74_C0  13  74  -149977.45   150022.55    2748.207       241.7       -65.3
PhVcal_c13r75_C0  13  75  -149980.93   150019.08    2611.972       260.7       -35.6
PhVcal_c13r76_C0  13  76  -149978.43   150021.58    2649.119       254.1       -45.3
PhVcal_c13r77_C0  13  77  -149978.99   150021.02    2621.280       256.6       -61.2
PhVcal_c13r78_C0  13  78  -149978.15   150021.86    2656.515       251.2       -44.9
PhVcal_c13r79_C0  13  79  -149975.60   150024.41    2569.115       242.3       -53.0
PhVcal_c14r00_C0  14   0  -149982.91   150017.10    2636.645       257.9       -47.0
PhVcal_c14r01_C0  14   1  -149979.52   150020.48    2800.879       240.5       -46.0
PhVcal_c14r02_C0  14   2  -149978.62   150021.38    2822.157       235.1       -54.7
PhVcal_c14r03_C0  14   3  -149982.12   150017.89    2637.218       254.4       -27.9
PhVcal_c14r04_C0  14   4  -149980.17   150019.83    2717.783       246.7       -34.7
PhVcal_c14r05_C0  14   5  -149979.37   150020.19    2821.062       239.0       -40.8
PhVcal_c14r06_C0  14   6  -149981.19   150018.81    2750.944       247.2       -38.5
PhVcal_c14r07_C0  14   7  -116014.15   116053.35    2159.074       243.3       -50.6
PhVcal_c14r08_C0  14   8  -149979.89   150020.12    2692.530       242.9       -63.7
PhVcal_c14r09_C0  14   9  -149982.18   150017.82    2649.028       253.5       -28.5
PhVcal_c14r10_C0  14  10  -149982.45   150017.56    2680.773       256.9       -46.5
PhVcal_c14r11_C0  14  11  -149979.66   150020.50    2758.742       241.8       -45.4
PhVcal_c14r12_C0  14  12  -149982.04   150017.97    2682.991       252.9       -45.6
PhVcal_c14r13_C0  14  13  -149980.70   150019.60    2686.983       247.3       -55.9
PhVcal_c14r14_C0  14  14  -149978.69   150021.30    2858.374       230.6       -53.9
PhVcal_c14r15_C0  14  15  -149983.05   150016.96    2629.590       256.0       -30.7
PhVcal_c14r16_C0  14  16  -116832.39   116869.67    2051.410       256.3       -45.8
PhVcal_c14r17_C0  14  17  -149980.21   150019.60    2786.200       243.5       -46.7
PhVcal_c14r18_C0  14  18  -149980.89   150019.12    2666.626       252.2       -44.9
PhVcal_c14r19_C0  14  19  -149980.80   150018.96    2729.276       245.5       -53.7
PhVcal_c14r20_C0  14  20  -149980.02   150019.98    2782.760       238.4       -61.4
PhVcal_c14r21_C0  14  21  -149983.85   150016.16    2631.603       257.4       -33.2
PhVcal_c14r22_C0  14  22  -149979.81   150020.20    2714.931       246.1       -37.6
PhVcal_c14r23_C0  14  23  -149979.54   150020.47    2692.380       247.7       -52.5
PhVcal_c14r24_C0  14  24  -149982.38   150017.63    2720.821       250.6       -44.1
PhVcal_c14r25_C0  14  25  -149981.08   150018.92    2660.486       251.5       -61.0
PhVcal_c14r26_C0  14  26  -149979.29   150020.71    2785.095       237.3       -61.6
PhVcal_c14r27_C0  14  27  -149981.77   150018.24    2610.054       254.8       -31.1
PhVcal_c14r28_C0  14  28  -149981.55   150018.46    2667.908       250.9       -41.9
PhVcal_c14r29_C0  14  29  -149980.54   150019.46    2675.839       249.1       -53.7
PhVcal_c14r30_C0  14  30  -149980.35   150019.65    2707.867       247.8       -42.0
PhVcal_c14r31_C0  14  31  -149980.28   150019.72    2640.945       249.9       -59.8
PhVcal_c14r32_C0  14  32  -149979.59   150020.41    2725.206       242.1       -66.7
PhVcal_c14r33_C0  14  33  -149983.89   150016.12    2575.718       260.0       -35.8
PhVcal_c14r34_C0  14  34  -149981.69   150018.41    2685.099       253.4       -44.3
PhVcal_c14r35_C0  14  35  -149981.26   150018.74    2665.450       251.3       -55.7
PhVcal_c14r36_C0  14  36  -149981.90   150018.11    2642.640       252.6       -46.1
PhVcal_c14r37_C0  14  37  -149980.97   150019.04    2662.950       251.7       -60.9
PhVcal_c14r38_C0  14  38  -149979.38   150020.62    2756.315       237.7       -62.0
PhVcal_c14r39_C0  14  39  -149982.73   150017.28    2589.469       256.9       -33.8
PhVcal_c14r40_C0  14  40  -149981.61   150018.39    2610.264       255.6       -47.9
PhVcal_c14r41_C0  14  41  -149980.94   150019.07    2719.894       245.8       -51.6
PhVcal_c14r42_C0  14  42  -149980.19   150019.82    2669.498       250.2       -45.7
PhVcal_c14r43_C0  14  43  -149980.11   150019.89    2683.091       247.7       -59.1
PhVcal_c14r44_C0  14  44  -117468.33   117509.10    2123.905       242.0       -67.7
PhVcal_c14r45_C0  14  45  -149982.73   150017.44    2562.269       258.8       -35.7
PhVcal_c14r46_C0  14  46  -149982.15   150017.85    2692.987       252.5       -44.3
PhVcal_c14r47_C0  14  47  -149981.08   150018.92    2692.864       248.3       -53.7
PhVcal_c14r48_C0  14  48  -149981.66   150018.34    2686.576       248.2       -42.9
PhVcal_c14r49_C0  14  49  -149980.48   150019.52    2680.070       248.2       -59.2
PhVcal_c14r50_C0  14  50  -149979.08   150020.88    2735.869       238.5       -63.7
PhVcal_c14r51_C0  14  51  -149983.62   150016.38    2602.591       258.6       -35.0
PhVcal_c14r52_C0  14  52  -149983.67   150016.34    2612.237       259.2       -50.2
PhVcal_c14r53_C0  14  53  -149980.54   150019.47    2632.328       250.8       -55.7
PhVcal_c14r54_C0  14  54  -149981.32   150018.69    2677.243       249.6       -44.1
PhVcal_c14r55_C0  14  55  -149980.34   150019.66    2661.949       248.3       -58.3
PhVcal_c14r56_C0  14  56  -149979.42   150020.58    2739.697       237.7       -62.4
PhVcal_c14r57_C0  14  57  -149983.39   150016.62    2629.260       255.5       -33.0
PhVcal_c14r58_C0  14  58  -149981.92   150018.09    2647.346       254.0       -46.5
PhVcal_c14r59_C0  14  59  -149981.43   150018.58    2687.693       247.7       -53.9
PhVcal_c14r60_C0  14  60  -149981.53   150018.47    2644.125       251.8       -47.3
PhVcal_c14r61_C0  14  61  -149979.96   150020.04    2727.390       240.9       -52.5
PhVcal_c14r62_C0  14  62  -149979.11   150020.91    2733.255       238.8       -65.1
PhVcal_c14r63_C0  14  63  -122026.92   122059.54    2113.671       259.6       -36.9
PhVcal_c14r64_C0  14  64  -148319.35   148360.21    2657.850       247.3       -40.4
PhVcal_c14r65_C0  14  65  -122742.57   122782.95    2240.379       243.1       -49.5
PhVcal_c14r66_C0  14  66  -149982.17   150017.83    2605.421       255.2       -50.9
PhVcal_c14r67_C0  14  67  -149980.80   150019.22    2765.016       241.9       -53.2
PhVcal_c14r68_C0  14  68  -149977.92   150022.08    2754.108       234.8       -61.3
PhVcal_c14r69_C0  14  69  -149982.41   150017.60    2620.066       253.2       -30.0
PhVcal_c14r70_C0  14  70  -149982.79   150017.22    2650.043       254.0       -45.8
